Year,Month,Day,Hour,Minute,Temperature  [2 m above gnd],Relative Humidity  [2 m above gnd],Mean Sea Level Pressure  [MSL],Total Precipitation  [sfc],Snowfall amount raw  [sfc],Total Cloud Cover  [sfc],High Cloud Cover  [high cld lay],Medium Cloud Cover  [mid cld lay],Low Cloud Cover  [low cld lay],Sunshine Duration  [sfc],Shortwave Radiation  [sfc],Wind Speed  [10 m above gnd],Wind Direction  [10 m above gnd],Wind Speed  [80 m above gnd],Wind Direction  [80 m above gnd],Wind Speed  [900 mb],Wind Direction  [900 mb],Wind Gust  [sfc]
2018,8,8,15,0,13.01,88.00,1012.60,0.00,0.00,100.00,0.00,0.00,100.00,0.00,142.40,14.15,284.74,13.63,282.20,18.17,213.69,14.76
2018,8,8,16,0,13.40,85.00,1012.60,0.00,0.00,100.00,0.00,0.00,100.00,0.00,152.19,15.48,252.41,17.07,245.06,24.02,199.25,19.44
2018,8,8,17,0,12.61,88.00,1012.90,0.00,0.00,100.00,0.00,0.00,100.00,0.00,86.33,24.52,220.24,31.65,213.87,35.64,188.13,26.28
2018,8,8,18,0,10.61,91.00,1013.70,0.20,0.00,100.00,0.00,5.00,100.00,0.00,22.25,34.65,214.85,41.24,213.97,44.13,174.38,33.48
2018,8,8,19,0,9.27,91.00,1014.60,0.90,0.00,100.00,0.00,100.00,100.00,0.00,0.00,41.64,213.00,50.75,211.66,64.26,165.73,37.80
2018,8,8,20,0,8.62,91.00,1016.10,2.30,0.00,100.00,100.00,100.00,100.00,0.00,0.00,44.12,207.19,54.28,204.70,80.47,173.32,50.76
2018,8,8,21,0,7.99,91.00,1017.40,4.10,0.00,100.00,100.00,100.00,100.00,0.00,0.00,43.00,205.28,52.86,204.12,86.45,165.04,52.20
2018,8,8,22,0,7.11,91.00,1018.20,3.70,0.00,100.00,0.00,100.00,100.00,0.00,0.00,43.26,202.51,53.09,200.65,86.43,160.28,54.72
2018,8,8,23,0,6.45,90.00,1019.10,2.10,0.00,100.00,0.00,100.00,100.00,0.00,0.00,43.53,200.83,52.94,199.05,91.66,157.36,55.80
2018,8,9,0,0,6.01,90.00,1019.30,1.00,0.00,100.00,0.00,100.00,100.00,0.00,0.00,42.98,201.62,52.38,199.68,89.59,155.80,53.64
2018,8,9,1,0,5.38,92.00,1019.50,0.10,0.00,100.00,0.00,0.00,100.00,0.00,0.00,42.73,203.33,52.34,201.80,81.09,158.10,50.76
2018,8,9,2,0,5.13,93.00,1019.90,0.00,0.00,100.00,0.00,0.00,100.00,0.00,0.00,41.89,204.36,50.68,202.56,76.35,159.00,50.76
2018,8,9,3,0,4.93,93.00,1020.00,0.00,0.00,100.00,0.00,0.00,100.00,0.00,0.00,40.94,203.86,49.54,202.65,80.50,157.10,50.04
2018,8,9,4,0,4.73,93.00,1020.20,0.00,0.00,100.00,0.00,0.00,100.00,0.00,0.00,39.15,204.44,47.13,202.45,79.23,157.28,39.24
2018,8,9,5,0,4.57,93.00,1020.60,0.00,0.00,100.00,0.00,0.00,100.00,0.00,0.00,37.06,204.08,44.39,202.41,78.73,153.67,43.92
2018,8,9,6,0,4.57,94.00,1021.10,0.00,0.00,100.00,0.00,0.00,100.00,0.00,0.00,35.97,202.97,42.72,200.73,76.10,147.36,36.72
2018,8,9,7,0,4.60,95.00,1021.60,0.00,0.00,100.00,0.00,0.00,100.00,0.00,0.00,34.43,201.47,41.34,199.86,74.22,148.08,44.28
2018,8,9,8,0,4.67,95.00,1022.30,0.00,0.00,100.00,0.00,0.00,100.00,0.00,1.78,33.37,200.19,40.19,198.27,73.00,145.45,43.56
2018,8,9,9,0,7.38,86.00,1023.70,0.00,0.00,10.00,0.00,0.00,10.00,53.62,77.43,34.27,189.07,40.68,187.63,69.05,143.91,42.12
2018,8,9,10,0,8.65,80.00,1023.90,0.00,0.00,10.00,0.00,0.00,10.00,53.62,296.37,32.96,186.27,39.01,184.76,68.13,144.46,40.32
2018,8,9,11,0,9.76,74.00,1024.10,0.00,0.00,10.00,0.00,0.00,10.00,53.62,438.77,32.40,180.64,37.80,180.00,65.12,144.90,39.24
2018,8,9,12,0,10.68,68.00,1024.30,0.00,0.00,10.00,0.00,0.00,10.00,53.62,542.01,30.97,178.67,36.03,177.71,56.93,147.92,41.40
2018,8,9,13,0,11.26,63.00,1024.10,0.00,0.00,0.00,0.00,0.00,0.00,60.00,601.64,29.63,175.12,34.35,174.59,45.95,156.45,39.24
2018,8,9,14,0,11.31,61.00,1024.20,0.00,0.00,20.00,0.00,0.00,20.00,47.23,558.03,28.16,175.60,31.78,175.45,41.79,162.97,32.04
2018,8,9,15,0,11.31,61.00,1024.00,0.00,0.00,100.00,0.00,0.00,100.00,0.00,462.80,27.78,176.28,31.73,176.75,40.51,165.59,31.32
2018,8,9,16,0,11.04,61.00,1024.10,0.00,0.00,100.00,0.00,0.00,100.00,0.00,391.60,26.73,175.36,30.34,175.24,35.94,169.03,30.24
2018,8,9,17,0,10.60,63.00,1024.00,0.00,0.00,100.00,0.00,0.00,100.00,0.00,275.01,24.61,174.12,27.87,174.07,32.62,169.19,28.80
2018,8,9,18,0,9.75,65.00,1024.00,0.00,0.00,100.00,0.00,0.00,100.00,0.00,119.26,23.40,180.00,27.00,180.00,31.13,174.03,27.36
2018,8,9,19,0,8.88,69.00,1024.20,0.00,0.00,100.00,0.00,0.00,100.00,0.00,3.56,23.76,180.00,28.44,179.27,30.02,174.49,24.12
2018,8,9,20,0,8.25,70.00,1024.30,0.00,0.00,100.00,0.00,0.00,100.00,0.00,0.00,23.11,175.53,27.12,174.67,29.02,172.87,23.04
2018,8,9,21,0,7.69,70.00,1024.50,0.00,0.00,100.00,0.00,0.00,100.00,0.00,0.00,22.91,171.87,26.53,172.20,31.17,165.96,23.76
2018,8,9,22,0,6.97,72.00,1024.30,0.00,0.00,100.00,0.00,0.00,100.00,0.00,0.00,22.45,167.97,26.12,168.07,30.78,155.83,23.04
2018,8,9,23,0,6.48,74.00,1024.30,0.00,0.00,100.00,0.00,0.00,100.00,0.00,0.00,21.32,168.31,24.64,168.20,28.66,154.72,21.60
2018,8,10,0,0,6.02,76.00,1024.60,0.00,0.00,100.00,0.00,0.00,100.00,0.00,0.00,20.72,172.01,23.62,172.12,29.69,157.17,23.76
2018,8,10,1,0,5.63,77.00,1024.60,0.00,0.00,100.00,0.00,0.00,100.00,0.00,0.00,19.85,175.84,22.39,175.39,28.28,158.33,20.16
2018,8,10,2,0,5.19,80.00,1024.40,0.00,0.00,100.00,0.00,0.00,100.00,0.00,0.00,19.11,176.76,21.27,177.09,26.34,158.34,19.44
2018,8,10,3,0,4.91,82.00,1024.30,0.00,0.00,100.00,0.00,0.00,100.00,0.00,0.00,18.39,183.37,20.57,184.01,31.49,157.83,20.88
2018,8,10,4,0,4.64,84.00,1024.20,0.00,0.00,100.00,0.00,0.00,100.00,0.00,0.00,18.10,197.35,19.93,196.80,36.78,156.95,20.16
2018,8,10,5,0,4.34,86.00,1024.00,0.00,0.00,100.00,0.00,0.00,100.00,0.00,0.00,17.55,205.51,19.16,205.60,36.11,159.58,20.16
2018,8,10,6,0,4.02,88.00,1023.80,0.00,0.00,100.00,0.00,0.00,100.00,0.00,0.00,17.10,210.34,18.53,209.05,35.75,161.20,25.20
2018,8,10,7,0,3.85,88.00,1023.90,0.00,0.00,100.00,0.00,0.00,100.00,0.00,0.00,17.29,211.37,18.58,211.53,33.90,157.52,19.80
2018,8,10,8,0,3.61,90.00,1024.10,0.00,0.00,100.00,0.00,0.00,100.00,0.00,2.67,17.41,209.74,18.85,208.52,34.51,159.86,19.44
2018,8,10,9,0,3.49,86.00,1022.00,0.00,0.00,0.00,0.00,0.00,0.00,60.00,132.61,17.88,220.10,21.68,215.54,31.21,163.24,22.68
2018,8,10,10,0,6.23,79.00,1022.50,0.00,0.00,0.00,0.00,0.00,0.00,60.00,306.16,16.29,225.00,17.88,220.10,28.24,160.64,19.44
2018,8,10,11,0,8.75,74.00,1022.70,0.00,0.00,0.00,0.00,0.00,0.00,60.00,450.34,17.58,227.49,19.09,224.24,24.32,154.57,18.72
2018,8,10,12,0,10.78,71.00,1022.90,0.00,0.00,0.00,0.00,0.00,0.00,60.00,553.58,18.39,229.76,19.62,227.23,20.81,149.89,18.72
2018,8,10,13,0,12.19,70.00,1022.60,0.00,0.00,14.00,0.00,0.00,14.00,51.06,606.09,18.86,228.09,20.36,225.00,19.08,148.11,19.08
2018,8,10,14,0,13.10,70.00,1022.00,0.00,0.00,100.00,0.00,0.00,100.00,0.00,600.75,17.34,221.63,19.23,218.16,18.00,143.13,18.00
2018,8,10,15,0,13.40,71.00,1021.40,0.00,0.00,100.00,0.00,0.00,100.00,0.00,470.81,16.09,220.46,17.43,218.29,17.50,143.37,16.56
2018,8,10,16,0,13.55,72.00,1021.40,0.00,0.00,100.00,0.00,0.00,100.00,0.00,346.21,14.57,219.99,16.14,218.66,16.38,146.66,15.84
2018,8,10,17,0,13.41,74.00,1021.40,0.00,0.00,100.00,0.00,0.00,100.00,0.00,238.52,13.78,213.27,15.88,212.97,15.63,141.55,14.40
2018,8,10,18,0,12.85,77.00,1021.50,0.00,0.00,100.00,0.00,0.00,100.00,0.00,99.68,14.01,205.91,16.90,206.57,16.04,135.91,14.40
2018,8,10,19,0,12.35,80.00,1021.80,0.00,0.00,100.00,0.00,0.00,100.00,0.00,3.56,13.78,199.86,17.65,200.28,17.06,135.86,14.40
2018,8,10,20,0,12.02,82.00,1022.40,0.00,0.00,100.00,0.00,0.00,100.00,0.00,0.00,12.78,189.73,16.87,191.07,17.34,131.63,14.40
2018,8,10,21,0,11.72,84.00,1022.80,0.00,0.00,100.00,0.00,0.00,100.00,0.00,0.00,10.81,181.91,15.48,181.33,16.27,114.86,12.96
2018,8,10,22,0,11.43,87.00,1022.70,0.00,0.00,100.00,0.00,0.00,100.00,0.00,0.00,9.00,180.00,13.32,178.45,14.42,92.86,15.48
2018,8,10,23,0,11.25,89.00,1022.70,0.00,0.00,100.00,5.00,0.00,100.00,0.00,0.00,7.21,182.86,10.81,178.09,11.87,75.96,14.40
2018,8,11,0,0,11.07,91.00,1022.70,0.00,0.00,100.00,13.00,0.00,100.00,0.00,0.00,5.86,190.62,8.28,180.00,9.69,58.67,11.88
2018,8,11,1,0,10.94,92.00,1022.90,0.00,0.00,100.00,6.00,0.00,100.00,0.00,0.00,5.69,198.43,7.28,188.53,7.64,45.00,8.28
2018,8,11,2,0,10.80,94.00,1023.00,0.00,0.00,100.00,11.00,0.00,100.00,0.00,0.00,5.51,191.31,6.49,183.18,6.99,34.51,7.20
2018,8,11,3,0,10.69,94.00,1023.10,0.00,0.00,100.00,0.00,0.00,100.00,0.00,0.00,5.04,180.00,5.80,172.87,7.29,32.91,6.84
2018,8,11,4,0,10.61,94.00,1023.10,0.00,0.00,100.00,0.00,0.00,100.00,0.00,0.00,3.67,168.69,4.20,149.04,8.40,30.96,5.76
2018,8,11,5,0,10.55,94.00,1023.10,0.00,0.00,100.00,0.00,0.00,100.00,0.00,0.00,2.55,135.00,3.71,119.05,9.83,28.44,5.40
2018,8,11,6,0,10.54,94.00,1023.00,0.00,0.00,100.00,0.00,0.00,100.00,0.00,0.00,3.26,96.34,5.04,90.00,10.79,25.71,6.12
2018,8,11,7,0,10.54,94.00,1023.00,0.00,0.00,100.00,0.00,0.00,100.00,0.00,0.00,5.45,82.41,6.57,80.54,12.41,29.54,6.12
2018,8,11,8,0,10.50,94.00,1023.30,0.00,0.00,100.00,0.00,0.00,100.00,0.00,2.67,6.73,74.48,7.86,74.05,13.78,33.27,7.20
2018,8,11,9,0,10.53,90.00,1023.40,0.00,0.00,100.00,0.00,0.00,100.00,0.00,70.31,4.51,61.39,4.83,63.43,11.59,25.77,7.92
2018,8,11,10,0,11.50,88.00,1023.40,0.00,0.00,100.00,0.00,0.00,100.00,0.00,161.98,5.99,32.74,6.30,30.96,15.98,22.52,10.44
2018,8,11,11,0,11.96,87.00,1023.60,0.00,0.00,100.00,0.00,0.00,100.00,0.00,197.58,7.63,19.29,8.31,17.65,19.81,19.09,12.24
2018,8,11,12,0,12.40,85.00,1023.80,0.00,0.00,100.00,0.00,0.00,100.00,0.00,230.51,8.47,12.26,9.18,11.31,23.05,14.47,13.32
2018,8,11,13,0,12.89,84.00,1023.40,0.00,0.00,100.00,0.00,0.00,100.00,0.00,297.26,8.29,2.49,9.01,2.29,25.10,8.25,12.96
2018,8,11,14,0,13.11,83.00,1023.10,0.00,0.00,100.00,0.00,0.00,100.00,0.00,291.92,6.85,3.01,7.56,360.00,24.91,4.14,12.60
2018,8,11,15,0,13.03,83.00,1022.50,0.00,0.00,100.00,2.00,0.00,100.00,0.00,254.54,5.86,10.62,6.52,6.34,25.21,1.64,12.96
2018,8,11,16,0,12.91,83.00,1022.30,0.00,0.00,100.00,18.00,0.00,100.00,0.00,221.61,5.99,32.74,6.62,22.38,25.92,360.00,14.04
2018,8,11,17,0,12.68,84.00,1022.00,0.00,0.00,100.00,32.00,0.00,100.00,0.00,163.76,7.64,45.00,7.93,39.47,27.36,360.00,16.20
2018,8,11,18,0,12.30,86.00,1021.80,0.00,0.00,100.00,11.00,4.00,100.00,0.00,78.32,10.00,59.74,11.30,59.35,30.26,2.05,18.36
2018,8,11,19,0,11.93,89.00,1021.90,0.00,0.00,100.00,0.00,0.00,100.00,0.00,3.56,13.21,72.55,16.52,73.54,32.04,0.64,15.48
2018,8,11,20,0,11.68,91.00,1022.10,0.00,0.00,100.00,20.00,0.00,100.00,0.00,0.00,16.24,77.20,20.78,75.96,32.76,0.63,21.60
2018,8,11,21,0,11.49,93.00,1022.30,0.00,0.00,100.00,40.00,0.00,100.00,0.00,0.00,17.42,71.94,23.47,69.34,34.59,2.39,23.04
2018,8,11,22,0,11.49,95.00,1022.30,0.00,0.00,100.00,52.00,0.00,100.00,0.00,0.00,16.08,55.95,22.39,53.50,37.12,357.22,23.04
2018,8,11,23,0,11.94,96.00,1022.50,0.00,0.00,100.00,100.00,0.00,100.00,0.00,0.00,14.78,34.08,20.29,25.20,38.99,355.76,22.68
2018,8,12,0,0,12.21,96.00,1022.30,0.00,0.00,100.00,100.00,0.00,100.00,0.00,0.00,14.49,26.57,19.01,18.78,40.54,350.29,23.04
2018,8,12,1,0,12.04,97.00,1022.30,0.00,0.00,100.00,90.00,0.00,100.00,0.00,0.00,13.09,31.50,18.51,26.57,41.14,344.26,21.24
2018,8,12,2,0,11.86,97.00,1022.20,0.00,0.00,100.00,72.00,0.00,100.00,0.00,0.00,12.18,34.16,16.79,30.96,40.79,336.60,20.88
2018,8,12,3,0,11.72,96.00,1022.00,0.00,0.00,100.00,26.00,0.00,100.00,0.00,0.00,10.80,36.87,15.08,33.31,41.38,332.54,23.40
2018,8,12,4,0,11.62,96.00,1022.00,0.00,0.00,100.00,11.00,0.00,100.00,0.00,0.00,10.20,42.14,13.68,35.36,41.06,332.31,19.44
2018,8,12,5,0,11.47,96.00,1021.90,0.00,0.00,100.00,22.00,0.00,100.00,0.00,0.00,9.93,46.47,13.61,37.48,40.26,328.16,23.04
2018,8,12,6,0,11.38,96.00,1021.70,0.00,0.00,100.00,32.00,0.00,100.00,0.00,0.00,10.20,47.86,13.78,40.76,36.67,328.65,17.64
2018,8,12,7,0,11.36,96.00,1021.80,0.00,0.00,100.00,24.00,0.00,100.00,0.00,0.00,10.74,50.44,14.77,43.03,33.81,333.43,17.28
2018,8,12,8,0,11.42,96.00,1022.20,0.00,0.00,100.00,0.00,0.00,100.00,0.00,1.78,11.72,42.51,15.70,36.61,32.04,334.01,16.92
2018,8,12,9,0,10.95,93.00,1021.80,0.00,0.00,100.00,20.00,0.00,100.00,0.00,134.39,17.30,12.01,20.12,10.30,28.20,345.96,29.16
2018,8,12,10,0,10.95,92.00,1021.90,0.00,0.00,100.00,17.00,0.00,100.00,0.00,244.75,15.19,13.71,17.94,10.41,28.74,347.70,28.08
2018,8,12,11,0,11.40,90.00,1022.30,0.00,0.00,100.00,16.00,0.00,100.00,0.00,347.99,14.24,16.14,16.60,12.53,30.36,349.76,27.36
2018,8,12,12,0,11.73,90.00,1022.10,0.00,0.00,100.00,15.00,0.00,100.00,0.00,393.38,12.86,17.93,14.76,12.68,32.27,349.07,26.64
2018,8,12,13,0,12.03,89.00,1021.60,0.00,0.00,100.00,2.00,0.00,100.00,0.00,404.06,10.37,20.32,12.22,13.63,33.19,347.47,22.32
2018,8,12,14,0,12.38,89.00,1021.20,0.00,0.00,100.00,17.00,0.00,100.00,0.00,390.71,8.22,28.81,9.57,19.80,34.23,345.38,17.64
2018,8,12,15,0,12.75,88.00,1020.70,0.00,0.00,100.00,10.00,0.00,100.00,0.00,354.22,6.64,49.40,7.99,35.84,34.62,343.07,15.12
2018,8,12,16,0,13.15,87.00,1020.40,0.00,0.00,100.00,3.00,0.00,100.00,0.00,338.20,8.12,77.20,8.40,59.04,34.84,341.94,15.12
2018,8,12,17,0,13.08,88.00,1019.70,0.00,0.00,100.00,0.00,0.00,100.00,0.00,273.23,10.45,91.97,10.31,77.91,34.73,340.63,16.20
2018,8,12,18,0,12.53,90.00,1019.30,0.00,0.00,100.00,0.00,0.00,100.00,0.00,121.93,13.08,97.91,14.04,88.53,33.71,340.02,18.00
2018,8,12,19,0,11.99,92.00,1019.10,0.00,0.00,100.00,0.00,0.00,100.00,0.00,4.45,15.33,99.46,18.73,92.20,32.67,341.37,18.00
2018,8,12,20,0,11.56,95.00,1019.30,0.00,0.00,100.00,0.00,0.00,100.00,0.00,0.00,15.58,96.63,21.60,90.00,32.56,341.97,18.00
2018,8,12,21,0,12.37,93.00,1019.40,0.00,0.00,100.00,0.00,0.00,100.00,0.00,0.00,15.48,88.67,20.27,70.28,33.36,341.76,18.36
2018,8,12,22,0,12.60,93.00,1019.10,0.00,0.00,100.00,0.00,0.00,100.00,0.00,0.00,15.26,70.71,23.20,41.86,33.59,340.59,19.08
2018,8,12,23,0,13.48,90.00,1018.90,0.00,0.00,100.00,15.00,0.00,100.00,0.00,0.00,14.53,48.01,25.46,33.47,33.25,340.39,18.72
2018,8,13,0,0,14.32,86.00,1018.60,0.00,0.00,100.00,23.00,0.00,100.00,0.00,0.00,15.53,45.94,25.31,39.81,33.03,339.59,19.44
2018,8,13,1,0,13.78,90.00,1018.20,0.00,0.00,7.50,25.00,0.00,0.00,0.00,0.00,17.57,45.83,27.61,39.71,32.76,337.38,28.08
2018,8,13,2,0,12.58,94.00,1017.70,0.00,0.00,6.60,22.00,0.00,0.00,0.00,0.00,19.38,35.17,28.40,30.47,31.44,336.37,32.76
2018,8,13,3,0,12.09,95.00,1017.30,0.00,0.00,6.90,23.00,0.00,0.00,0.00,0.00,18.51,26.57,26.28,23.40,30.02,337.43,30.24
2018,8,13,4,0,12.31,95.00,1017.10,0.00,0.00,100.00,20.00,0.00,100.00,0.00,0.00,20.72,17.18,26.90,15.52,29.47,334.69,27.36
2018,8,13,5,0,11.78,97.00,1016.90,0.00,0.00,100.00,21.00,0.00,100.00,0.00,0.00,19.30,8.58,25.41,7.33,28.19,331.80,21.60
2018,8,13,6,0,11.65,96.00,1016.80,0.00,0.00,100.00,20.00,0.00,100.00,0.00,0.00,15.88,3.90,21.24,0.97,25.81,329.86,21.24
2018,8,13,7,0,11.58,96.00,1017.00,0.00,0.00,100.00,19.00,0.00,100.00,0.00,0.00,12.62,3.27,17.28,360.00,24.08,328.45,18.36
2018,8,13,8,0,11.57,96.00,1017.40,0.00,0.00,100.00,21.00,0.00,100.00,0.00,3.56,9.47,8.75,13.00,4.76,22.77,325.30,15.48
2018,8,13,9,0,11.48,95.00,1016.30,0.00,0.00,100.00,38.00,0.00,100.00,0.00,89.00,11.38,34.70,14.39,31.70,24.02,330.36,15.48
2018,8,13,10,0,11.58,94.00,1016.40,0.00,0.00,100.00,77.00,0.00,100.00,0.00,163.76,10.95,43.67,13.55,39.61,24.86,325.62,15.12
2018,8,13,11,0,11.78,93.00,1016.60,0.00,0.00,100.00,100.00,0.00,100.00,0.00,222.50,11.59,53.84,14.34,51.12,26.06,327.41,15.12
2018,8,13,12,0,12.40,91.00,1016.10,0.00,0.00,100.00,100.00,0.00,100.00,0.00,208.26,10.99,58.39,13.28,57.17,25.99,329.17,18.00
2018,8,13,13,0,13.02,90.00,1015.50,0.00,0.00,100.00,100.00,0.00,100.00,0.00,307.05,9.23,69.44,11.50,69.86,25.07,327.91,15.84
2018,8,13,14,0,13.47,89.00,1014.80,0.00,0.00,100.00,100.00,0.00,100.00,0.00,304.38,8.31,85.03,10.14,83.88,26.71,322.67,13.68
2018,8,13,15,0,13.32,89.00,1014.00,0.00,0.00,100.00,95.00,0.00,100.00,0.00,158.42,9.53,100.89,11.61,97.13,26.83,319.90,10.80
2018,8,13,16,0,13.54,89.00,1013.80,0.00,0.00,100.00,100.00,21.00,100.00,0.00,139.73,10.83,105.42,13.71,103.67,25.97,316.12,10.44
2018,8,13,17,0,13.40,90.00,1013.70,0.00,0.00,100.00,100.00,25.00,100.00,0.00,102.35,10.70,109.65,14.35,107.53,25.50,311.57,10.08
2018,8,13,18,0,13.15,92.00,1013.50,0.00,0.00,100.00,100.00,14.00,100.00,0.00,32.93,9.69,121.33,14.49,116.57,22.39,306.50,8.64
2018,8,13,19,0,12.94,93.00,1013.80,0.10,0.00,100.00,100.00,100.00,100.00,0.00,0.89,9.02,118.61,14.46,108.89,25.08,309.17,10.44
2018,8,13,20,0,12.83,93.00,1014.00,0.00,0.00,100.00,100.00,5.00,100.00,0.00,0.00,7.57,115.35,12.92,102.87,29.59,306.59,10.44
2018,8,13,21,0,12.81,94.00,1014.40,0.00,0.00,100.00,100.00,0.00,100.00,0.00,0.00,3.96,180.00,5.99,122.74,29.67,305.62,11.16
2018,8,13,22,0,13.24,93.00,1015.50,0.00,0.00,100.00,17.00,0.00,100.00,0.00,0.00,12.89,234.09,15.91,232.35,32.42,299.98,19.08
2018,8,13,23,0,13.74,93.00,1016.50,0.00,0.00,100.00,0.00,3.00,100.00,0.00,0.00,16.61,240.10,25.32,240.15,37.86,273.27,29.16
2018,8,14,0,0,14.11,95.00,1016.70,0.00,0.00,100.00,0.00,0.00,100.00,0.00,0.00,15.94,244.59,24.65,241.19,43.47,230.38,24.48
2018,8,14,1,0,14.47,95.00,1017.20,0.00,0.00,100.00,0.00,1.00,100.00,0.00,0.00,17.65,258.23,26.21,254.05,49.18,233.63,28.80
2018,8,14,2,0,14.62,91.00,1017.50,0.00,0.00,100.00,0.00,0.00,100.00,0.00,0.00,22.74,246.68,32.20,243.43,55.95,234.16,33.84
2018,8,14,3,0,13.61,88.00,1017.80,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,23.83,243.05,32.87,241.19,64.80,233.13,36.72
2018,8,14,4,0,12.69,86.00,1018.60,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,24.49,245.70,32.70,241.74,69.57,227.73,37.08
2018,8,14,5,0,11.88,85.00,1019.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,23.36,241.46,31.37,238.13,72.60,219.77,37.44
2018,8,14,6,0,10.99,86.00,1019.30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,22.07,241.76,28.59,238.91,64.80,214.13,36.00
2018,8,14,7,0,10.20,84.00,1020.10,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,22.10,239.68,28.56,236.31,56.22,212.98,34.92
2018,8,14,8,0,9.45,83.00,1021.00,0.00,0.00,0.00,0.00,0.00,0.00,26.46,8.90,22.07,236.31,27.50,232.98,50.52,214.26,32.04
2018,8,14,9,0,10.31,89.00,1020.70,0.00,0.00,100.00,0.00,0.00,100.00,0.00,119.26,19.00,242.95,20.46,241.63,49.39,224.41,24.84
2018,8,14,10,0,11.31,83.00,1021.40,0.00,0.00,100.00,0.00,0.00,100.00,0.00,275.90,19.34,241.05,20.68,238.52,45.82,224.36,25.56
2018,8,14,11,0,12.89,74.00,1022.00,0.00,0.00,0.00,0.00,0.00,0.00,60.00,467.25,18.08,234.73,18.72,232.03,43.93,220.35,26.64
2018,8,14,12,0,14.20,67.00,1021.90,0.00,0.00,0.00,0.00,0.00,0.00,60.00,574.94,16.20,233.13,17.15,230.96,40.47,215.95,24.48
2018,8,14,13,0,15.10,64.00,1021.80,0.00,0.00,10.00,0.00,0.00,10.00,53.62,628.34,15.19,238.57,16.08,235.95,35.50,210.47,23.76
2018,8,14,14,0,15.74,63.00,1021.50,0.00,0.00,10.00,0.00,0.00,10.00,53.62,598.08,14.33,244.72,15.78,242.85,35.10,205.51,23.40
2018,8,14,15,0,16.11,63.00,1021.10,0.00,0.00,10.00,0.00,0.00,10.00,53.62,538.45,13.68,243.43,16.61,240.10,34.27,211.69,23.76
2018,8,14,16,0,16.21,61.00,1021.60,0.00,0.00,10.00,0.00,0.00,10.00,53.62,446.78,14.62,232.00,18.36,228.18,29.09,220.99,23.40
2018,8,14,17,0,15.72,62.00,1022.10,0.00,0.00,10.00,0.00,0.00,10.00,53.62,196.69,16.09,220.46,21.48,219.56,28.01,217.16,23.40
2018,8,14,18,0,14.72,66.00,1022.40,0.00,0.00,10.00,0.00,0.00,10.00,20.49,129.94,16.98,212.01,23.28,211.72,29.83,209.66,21.96
2018,8,14,19,0,13.53,71.00,1022.80,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.23,15.46,207.76,21.75,208.69,30.43,207.47,17.64
2018,8,14,20,0,12.68,74.00,1023.40,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12.41,209.54,19.58,212.23,28.34,207.22,15.84
2018,8,14,21,0,11.79,77.00,1024.00,0.00,0.00,10.00,0.00,0.00,10.00,0.00,0.00,10.99,211.61,19.58,212.23,24.82,203.96,19.08
2018,8,14,22,0,10.90,80.00,1024.40,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.75,207.35,21.75,204.44,24.48,199.77,14.04
2018,8,14,23,0,10.06,81.00,1024.90,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12.77,201.50,23.22,199.00,24.59,197.90,25.20
2018,8,15,0,0,9.21,84.00,1025.10,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12.64,199.98,22.35,194.93,24.54,194.44,25.20
2018,8,15,1,0,8.48,86.00,1025.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.50,200.14,21.49,188.67,25.10,188.25,23.76
2018,8,15,2,0,7.79,87.00,1025.60,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.37,200.32,20.96,184.93,23.80,183.47,22.68
2018,8,15,3,0,7.18,88.00,1025.60,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.37,200.32,21.24,180.00,20.93,183.95,22.32
2018,8,15,4,0,6.61,89.00,1025.90,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.31,192.09,20.48,169.88,17.82,188.13,21.96
2018,8,15,5,0,6.19,90.00,1026.30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.72,180.00,19.34,151.05,15.54,193.39,20.88
2018,8,15,6,0,5.83,90.00,1026.40,0.00,0.00,4.50,15.00,0.00,0.00,0.00,0.00,9.26,166.50,18.08,135.81,15.14,198.00,19.44
2018,8,15,7,0,5.55,92.00,1026.90,0.00,0.00,8.40,28.00,0.00,0.00,0.00,0.00,9.20,149.42,16.70,127.12,15.48,197.59,17.64
2018,8,15,8,0,5.71,92.00,1027.40,0.00,0.00,82.00,100.00,82.00,0.00,3.52,11.57,9.22,141.34,15.08,123.31,16.60,192.53,16.20
2018,8,15,9,0,6.33,81.00,1027.00,0.00,0.00,0.00,0.00,0.00,0.00,60.00,154.86,6.41,141.84,12.98,123.69,19.92,173.77,13.68
